STATE NAME,DISTRICT NAME,PROJECT NAME,awc_count,total_active_0_6,total_measured_0_6,avg_efficiency_pct,suw_mean,sam_mean,mam_mean,meas_gt_active_count,eff_out_of_range_count,weighted_efficiency_pct,<60,60-80,80-95,95-<100,100,coverage_gap
Odisha,Cuttack,Badamba,206,8893,8889,99.96946601941747,1.1026699029126215,0.5007766990291262,1.528495145631068,0,0,99.95502080287866,0.0,0.0,0.0,2.0,204.0,4
Odisha,Cuttack,Banki,182,6784,6783,99.97252747252747,1.2575274725274725,0.8681868131868131,1.50510989010989,0,0,99.98525943396226,0.0,0.0,1.0,0.0,181.0,1
Odisha,Cuttack,Baranga,136,5884,5884,100.0,1.218014705882353,1.008014705882353,2.4419117647058823,0,0,100.0,0.0,0.0,0.0,0.0,136.0,0
Odisha,Cuttack,Cuttack City - I,159,10793,10742,99.74842767295597,0.46767295597484276,0.09547169811320755,0.3952201257861635,0,0,99.5274715093116,0.0,1.0,0.0,2.0,156.0,51
Odisha,Cuttack,Cuttack City - II,131,10618,10608,99.90015267175572,0.6723664122137405,0.29603053435114507,0.8767175572519084,0,0,99.90582030514221,0.0,0.0,1.0,1.0,129.0,10
Odisha,Cuttack,Cuttack Sadar,240,8551,8551,100.0,0.9525,0.33954166666666663,0.8055833333333333,0,0,100.0,0.0,0.0,0.0,0.0,240.0,0
Odisha,Cuttack,Dampada,170,6685,6685,100.0,1.6778235294117647,0.8957647058823529,1.5636470588235294,0,0,100.0,0.0,0.0,0.0,0.0,170.0,0
Odisha,Cuttack,Kantapada,156,4592,4592,100.0,0.8939743589743591,0.13493589743589743,1.5367948717948718,0,0,100.0,0.0,0.0,0.0,0.0,156.0,0
Odisha,Cuttack,Mahanga,290,10347,10346,99.98886206896552,0.6537241379310345,0.4498620689655173,1.151,0,0,99.99033536290712,0.0,0.0,0.0,1.0,289.0,1
Odisha,Cuttack,Narasinghpur,260,9386,9385,99.99084615384615,0.8533076923076923,0.5599999999999999,2.0180384615384614,0,0,99.98934583422118,0.0,0.0,0.0,1.0,259.0,1
Odisha,Cuttack,Niali,230,7454,7454,100.0,1.1000434782608695,0.8083478260869564,1.5735217391304346,0,0,100.0,0.0,0.0,0.0,0.0,230.0,0
Odisha,Cuttack,Nischintakoili,284,11135,11135,100.0,0.8129929577464788,0.4508098591549296,1.2995774647887324,0,0,100.0,0.0,0.0,0.0,0.0,284.0,0
Odisha,Cuttack,Salepur,263,12924,12924,100.0,0.7011787072243346,0.5703422053231939,1.2776045627376424,0,0,100.0,0.0,0.0,0.0,0.0,263.0,0
Odisha,Cuttack,Tangi-Choudwar,298,12904,12904,100.0,0.8675167785234899,0.5304362416107382,1.7837583892617448,0,0,100.0,0.0,0.0,0.0,0.0,298.0,0
